name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LBRI 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACN 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC 10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPCN 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 11	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 12	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 13	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 14	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 15	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSMA 16	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	bad	n/a
LPM 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LPM 10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHP 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPHP 7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	bad	n/a
RPHP 8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
